date,debate,dossier,number,author_name,author_group,amendment_content,amendment_summary
2024-10-30,RUANR5L17S2025IDS28626,Projet de loi de financement de la sécurité sociale pour 2025,1377,Philippe Naillet,SOC,"L’article L. 752‑3‑2 du code de la sécurité sociale est ainsi modifié : 1° Le I est ainsi modifié :  a)  Après le mot : « exonérés », sont insérés les mots « , dans les conditions définies au présent article, » ; b)  À la fin, les mots : « dans les conditions définies au présent article » sont remplacés par les mots : « dans sa rédaction résultant de la loi n° 2020‑1721 du 29 décembre 2020 de finances pour 2021. » ; 2° Le III est ainsi modifié : a)  La première phrase du A est complétée par les mots : « dans sa rédaction résultant de la loi n° 2020‑1721 du 29 décembre 2020 de finances pour 2021 » ; b)  La première phrase du dernier alinéa du B est complété par les mots : « dans sa rédaction résultant de la loi n° 2020‑1721 du 29 décembre 2020 de finances pour 2021 » ; c)  La première phrase du C est complétée par les mots : « dans sa rédaction résultant de la loi n° 2020‑1721 du 29 décembre 2020 de finances pour 2021 ».  ","L’amendement a pour objet d’empêcher que la refonte du régime des allègements généraux de cotisations patronales n’emporte de conséquence, par ricochet, sur le régime d’exonération de charges sociales patronales applicable en outre-mer (dit « LODEOM »).   En effet, la rédaction actuelle de l’article L-752-3-2 du code de la sécurité sociale relatif au régime spécifique d’exonérations de charges sociales patronales applicables en Guadeloupe, Martinique, Guyane et à La Réunion renvoie, pour la détermination de l’assiette de cotisations et contributions pouvant faire l’objet d’exonérations, à l’article L.241-13 du code de la sécurité sociale ; lequel article décrit les modalités d’application de la réduction générale des cotisations patronales.   De cette imbrication entre les textes résulte la conséquence suivante : toute modification apportée au régime général emportera de facto, une déclinaison mécanique à l’identique sur le dispositif de la LODEOM, qu’importe l’intention initiale du législateur.   L’objet du présent amendement vise donc à geler l’ensemble des paramètres dans leur version actuellement applicables au régime de la LODEOM.   Ainsi, plusieurs des effets des modifications envisagées à l’article 6 du présent projet de loi de financement pour la sécurité sociale pour 2025 à savoir : - le renvoi à un décret pour la fixation en montant en euros du SMIC de référence pour le calcul des allègements généraux avec effet rétroactif au 1er janvier 2024 ; - la suppression du dispositif de déduction forfaitaire spécifique pour frais professionnels (DFS) au sein de l’assiette des allègements généraux avec effet rétroactif au 1er janvier 2024; - l’intégration de la prime de partage de valeur dans l’assiette de rémunération prise en compte pour le calcul des allègements généraux avec effet rétroactif au 1er janvier 2024,   seront neutralisés pour la LODEOM et n’impacteront, dès lors, pas les paramètres actuellement applicables à ce dispositif spécifique.   En effet, il ne peut être question d’inscrire dans les débats budgétaires de cet automne des mesures non concertées qui casserait la dynamique d’emploi favorable observée au cours des trois dernières années en outre-mer, renchérirait inexorablement le coût du travail, avec des répercussions inévitables sur les prix et donc le coût de la vie.   Les organisations économiques ultramarines seront disposées à discuter en 2025, avec le Gouvernement et le Parlement, des évolutions souhaitables sur ce dispositif essentiel à la compétitivité de nos entreprises ultramarines, sur la base de la transmission des analyses d’impact et des rapports d’évaluation, dans le cadre d’une co-construction nécessaire et préalable aux débats législatifs.   Cet amendement a été travaillé avec la Fédération des Entreprises des Outre-mer (FEDOM)"
2024-11-04,RUANR5L17S2025IDS28650,Projet de loi de financement de la sécurité sociale pour 2025,2370,Thibault Bazin,DR,"À la première phrase de l’alinéa 2, après le mot : « alimentaires », insérer les mots : « , à l’exception des produits bénéficiant d’un signe national ou européen de qualité ».","Ce sous amendement prévoit une exception pour l’ensemble des denrées alimentaires bénéficiant d’un signe national ou européen de qualité. L’algorithme du Nutri-Score aurait pour effet de classer près de 90 % des fromages en D ou E. Pourtant, en s’imposant comme la norme du bon et du mauvais aux yeux du consommateur, le Nutriscore s’apprête donc à favoriser le développement de produits très transformés que l’industrie agro-alimentaire pourra modifier à souhait pour obtenir un A ou un B. Elle n’aura qu’à recourir à des additifs, des édulcorants, des conservateurs ou autres procédés de transformation complexes pour atteindre une bonne note et séduire les consommateurs. Le Nutri-Score deviendra alors un outil marketing puissant favorisant des produits aux qualités nutritionnelles parfois discutables. A contrario, il discriminera un pan entier de produits français de terroir, qui, respectueux du cahier des charges de leur signe de qualité, ne pourront pas s’adapter."
2024-11-04,RUANR5L17S2025IDS28651,Projet de loi de financement de la sécurité sociale pour 2025,1722,Sébastien Peytavie,ECOS,Compléter l'alinéa 6 par les mots : « et qui intègrent la course d’approche ainsi que le temps lié à l’attente d’un passager et l’aide à son installation ».,"Le présent amendement vise à préciser dans les critères de la convention que les montant forfaitaires facturables par trajet doivent également inclure la course d’approche ainsi que le temps lié à l’attente d’un passager et l’aide à son installation. Il vise ainsi à garantir que le conventionnement intègre pleinement tous les frais liés aux transports sanitaires de patients et prenne en compte l’aide humaine nécessaire lorsque les passagers sont à mobilité réduite. Dans un contexte de vieillissement de la population, caractérisé par le virage ambulatoire, nous allons être de plus en plus confrontés à des trajets entre le domicile des patients et les établissements de santé. Nous devons ainsi veiller à ce que cette convention soit le reflet de ces enjeux afin de ne pas accentuer des inégalités déjà présentes. Tel est l’objet du présent amendement."
2024-11-04,RUANR5L17S2025IDS28650,Projet de loi de financement de la sécurité sociale pour 2025,1575,Stéphane Viry,LIOT,"Le chapitre 5 du titre IV livre II du code de la sécurité sociale est complété par une section 6 ainsi rédigée : « Section 6 «  Taxation des publicités relatives aux jeux d’argent et de hasard «  Art. L. 246.  – I. – Il est institué une taxe perçue sur les dépenses de publicité portant sur les jeux d’argent et de hasard. « II. – Sont redevables de cette taxe : « 1° Pour le pari mutuel, les sociétés de courses qui les organisent dans les conditions fixées par l’article 5 de la loi du 2 juin 1891 ayant pour objet de réglementer l’autorisation et le fonctionnement des courses de chevaux et, pour les paris hippiques en ligne, les personnes mentionnées à l’article 11 de la loi n° 2010‑476 du 12 mai 2010 relative à l’ouverture à la concurrence et à la régulation du secteur des jeux d’argent et de hasard en ligne ; « 2° Pour les jeux de loterie commercialisés en réseau physique de distribution et en ligne, les sociétés qui les organisent dans les conditions fixées au I de l’article 137 de la loi n° 2019‑486 du 22 mai 2019 relative à la croissance et la transformation des entreprises ; « 3° Les sociétés qui organisent les jeux de tirage mentionnés à l’article L322‑9‑1 du code de la sécurité intérieure ; « 4° Les sociétés qui organisent les jeux instantanés mentionnés à l’article L322‑9‑2 du code de la sécurité intérieure ; « 5° Pour les paris sportifs, les sociétés qui les organisent dans les conditions fixées par le I de l’article 137 de la loi n° 2019‑486 du 22 mai 2019 relative à la croissance et la transformation des entreprises ;  « 6° Pour les paris sportifs en ligne, les sociétés qui les organisent dans les conditions fixées par l’article 12 de la loi n° 2010‑476 du 12 mai 2010 relative à l’ouverture à la concurrence et à la régulation du secteur des jeux d’argent et de hasard en ligne ;  « 7° Pour les jeux de cercle en ligne, les sociétés qui les organisent dans les conditions fixées par l’article 14 de la loi n° 2010‑476 du 12 mai 2010 relative à l’ouverture à la concurrence et à la régulation du secteur des jeux d’argent et de hasard en ligne. « III. – La taxe est assise sur les frais d’achats d’espaces publicitaires, quelle que soit la nature du support retenu et quelle que soit sa forme, matérielle ou immatérielle, ainsi que les frais d’évènements publics et de manifestations de même nature. « IV. – Le taux de la taxe est fixé à 3 % du montant hors taxes sur la valeur ajoutée des dépenses mentionnées au I du présent article. « V. – Les modalités du recouvrement sont instaurées par décret. « VI. – Le présent article entre en vigueur le 1 er  janvier 2025. « VII. – Le produit de cette taxe est reversé pour moitié à la branche maladie et pour l’autre moitié à la branche autonomie de la sécurité sociale. »","Par cet amendement, il est proposé d'instauré une taxation sur les publicités relatives aux jeux d’argent et de hasard, afin de lutter contre les addictions et pratiques excessives.  En effet, plusieurs études attestent une corrélation entre l’intensification des publicités, notamment en ligne, et l’arrivée croissante de nouveaux joueurs, y compris mineurs.  Selon Santé Publique France, entre 2014 et 2019, la prévalence des pratiques de jeu à risque modéré est passée de 3,8 % à 4,4 % et l’on constate une augmentation significative du jeu excessif : 1,6 % des joueurs contre 0,8 % en 2014. Au total, 6 % des joueurs ont des pratiques problématiques. Rapportées à l’ensemble de la population, ces niveaux équivalent à 1 million d’individus, joueurs à risque modéré et 370 000 joueurs excessifs. À eux seuls, ces joueurs génèrent près de 40 % du chiffre d’affaires des différentes activités. Cet amendement propose par conséquent l'instauration d'une taxe visant les publicités relatives aux jeux d'argent et de hasard, y compris les jeux de loterie, de tirage et de grattage. Le produit de cette taxe serait reversé à la branche maladie à des fins de prévention, mais également à la branche autonomie."
2024-11-04,RUANR5L17S2025IDS28650,Projet de loi de financement de la sécurité sociale pour 2025,1120,Hadrien Clouet,LFI-NFP,"L’article L. 134‑5 du code de la sécurité sociale est ainsi rétabli : « Lorsque, à la clôture d’un exercice, la Caisse d’amortissement de la dette sociale présente un résultat excédentaire, celui-ci est transféré, à hauteur d’un montant fixé par arrêté des ministres chargés de la sécurité sociale et du budget, à la Caisse nationale d’assurance maladie, qui l’enregistre en fonds propres dans ses propres comptes. Cet arrêté fixe également les modalités de versement des sommes correspondantes. »","Cet amendement vise à transférer à la branche maladie les excédents de la Caisse d’amortissement de la dette sociale (CADES). En 2023, les recettes de la CADES s’élevaient à 21,1 milliards d’euros. Pour cette même année, le montant de la dette amortie est égal à 18,3 milliards d’euros. Considérant que le transfert de la “dette covid” à la CADES décidé par l’Etat met en péril l’équilibre des comptes sociaux et par conséquent l’avenir de notre système social, considérant que cette dette covid aurait été dix fois moins coûteuse si elle avait été prise en charge par l’Etat, et que le Covid-19 a considérablement augmenté les dépenses de la branche maladie, le groupe LFI-NFP propose l’affectation de l’excédent de la CADES à la branche maladie."
2024-11-04,RUANR5L17S2025IDS28650,Projet de loi de financement de la sécurité sociale pour 2025,1301,Yannick Monnet,GDR,Supprimer cet article.,Les auteurs de cet amendement contestent le tableau d'équilibre par branche de l’ensemble des régimes obligatoires de base de sécurité sociale pour 2025.
2024-10-30,RUANR5L17S2025IDS28632,Projet de loi de financement de la sécurité sociale pour 2025,2066,Yannick Neuder,DR,"Après l’alinéa 26, insérer l’alinéa suivant : « IV  bis . – L’article L. 741‑1 du code rural et de la pêche maritime est ainsi modifié : « 1° Les mots : « et L. 241‑6‑1 » et la référence : « L. 241‑2‑1 » sont supprimés ; » « 2° Le 1° entre en vigueur le 1 er  janvier 2026. »",Amendement de coordination.
2024-10-29,RUANR5L17S2025IDS28626,Projet de loi de financement de la sécurité sociale pour 2025,486,Arthur Delaporte,SOC,"Après l’alinéa 1, insérer les deux alinéas suivants : « I  bis . – Après le III de l’article L. 741‑16 du code rural et de la pêche maritime, il est inséré un III  bis  ainsi rédigé : « « III  bis . – Les employeurs bénéficiant de cette exonération sont tenus de garantir aux travailleurs occasionnels un jour de repos hebdomadaire et de respecter un socle minimum de conditions de travail dignes, précisées par décret après avis de l’Agence nationale pour l’amélioration des conditions de travail. Les organismes mentionnés à l’article L. 723‑1 du présent code contrôlent le respect de ces exigences par les employeurs. Les employeurs ne satisfaisant pas auxdites exigences ne bénéficient pas des dispositions du présent article. » »","Cet amendement des députés socialistes et apparentés vise à conditionner l'exonération TO-DE au respect d'un socle minimum de règles du droit du travail (respect de l'octroi d'un jour de congé hebdomadaire, décence des conditions de travail, etc.)   Ces derniers mois, trop de faits divers tragiques ont émaillé l'actualité : décès de travailleurs saisonniers agricoles sous la canicule, conditions de logement déplorables, etc. Il s'agit donc de lutter contre ces pratiques extrêmement minoritaires en réservant le bénéfice de l'exonération TO-DE aux employeurs qui respectent des règles basiques en termes de droit du travail."
2024-10-29,RUANR5L17S2025IDS28626,Projet de loi de financement de la sécurité sociale pour 2025,727,Fabrice Brun,DR,I. – Le V de l’article L. 741‑16 du code rural et de la pêche maritime est abrogé. II. – La perte de recettes pour les organismes de sécurité sociale est compensée à due concurrence par la majoration de l’accise sur les tabacs prévue au chapitre IV du titre I er  du livre III du code des impositions sur les biens et services.  ,"Les coopératives d’utilisation de matériel agricole (CUMA) permettent à des agriculteurs de se procurer du matériel et de créer des emplois en temps partagé, qu’ils n’auraient pas eu les moyens de financer seuls. Avec 11 510 Cuma en France de 23 adhérents en moyenne, un agriculteur sur deux est adhérent d’une Cuma. Ces coopératives ont permis de développer diverses formes de mutualisation et ont été pionnières sur le développement des groupements d’employeurs dans la coopération agricole.  Cependant, à ce jour, étant expressément exclues du bénéfice de l’exonération visée à l’article L 741‑16 du code rural et de la pêche maritime, les Cuma employeuses ne peuvent pas appliquer l’exonération dédiée à l’embauche de travail saisonnier. Cette exonération dite « TO-DE » concerne des tâches liées au cycle de la production animale et végétale ou aux actes de conditionnement des produits agricoles directement accomplis sous l’autorité d’un exploitant agricole. Les Cuma sont dirigées par les exploitants agricoles, aussi elles répondent à cette exigence. Cette exclusion est donc d’autant plus contestable que les Cuma sont des employeurs agricoles, qu’elles embauchent des saisonniers et qu’elles constituent le prolongement de l’exploitation de leurs adhérents. Cette exclusion des Cuma est un obstacle au développement de l’emploi partagé en agriculture.  Elle constitue enfin une rupture d’égalité avec les groupements d’employeurs associatifs en agriculture qui bénéficient de cette mesure, alors que les groupements d’employeurs coopératifs via les Cuma, en sont exclus.  Seraient concernés entre 250 et 300 travailleurs saisonniers, soit 1000 contrats sur l’année (un travailleur pouvant signer plusieurs contrats d’1 mois par exemple). La FNCuma a chiffré cette exonération à un coût maximum pour l’État de 520 000 €/an.  Cet amendement a été rédigé en lien avec la FNCUMA."
2024-10-29,RUANR5L17S2025IDS28626,Projet de loi de financement de la sécurité sociale pour 2025,997,Damien Maudet,LFI-NFP,"I. – À la quatrième phrase du premier alinéa du 1 de l’article 231 du code général des impôts, après le mot : « communaux, » sont insérés les mots : « des établissements publics de santé et des établissements publics d’hébergement pour personnes âgées dépendantes, ». II. – Le I s’applique à la taxe sur les salaires due à raison des rémunérations versées à compter du 1 er  janvier 2025. III. – La perte de recettes pour les organismes de sécurité sociale est compensée à due concurrence par la majoration de l’accise sur les tabacs prévue au chapitre IV du titre I er  du livre III du code des impositions sur les biens et services.  ","Par cet amendement, nous attirons l’attention du Gouvernement sur la taxe sur les salaires pour les hôpitaux publics. En 2018, la Cour des comptes estimait que le recouvrement de la taxe sur les salaires était peu performant et qu’elle présentait une circularité importante. Elle proposait ainsi « une piste de simplification » qui « pourrait être explorée en excluant du champ les établissements publics nationaux sans activité lucrative et les organismes de sécurité sociale ». En effet, cette taxe représente chaque année pour les hôpitaux un montant de 4 milliards d’euros, beaucoup trop lourde dans le contexte austéritaire entretenu par les différents gouvernements qui se sont succédé depuis le début du premier quinquennat d'Emmanuel Macron. Plusieurs milliards d'économies ont été demandés aux hôpitaux, et la progression de l'ONDAM en 2024, de 2,8 %, ne permet encore une fois même pas de couvrir la hausse des charges. La Fédération Hospitalière de France estime ainsi à 6% la hausse nécessaire de l'Ondam en 2025. En organisant le démembrement de l’hôpital public et en demeurant sourd aux revendications qu'expriment régulièrement tant les usagers que les professionnels de santé (que ce soit lors du mouvement social massif de 2022, dans les manifestations plus récentes de soutien à l'hôpital public de Carhaix dans le Finistère, à travers l'appel à la grève des organisations syndicales pour le 29 octobre 2024...) le gouvernement étale son irresponsabilité. Les 4 milliards d’euros annuels dégagés par la suppression de la taxe sur les salaires pour les hôpitaux publics doivent permettre de revaloriser les salaires, les conditions de travail et d’inverser la tendance à la fermeture des services en recrutant les personnels manquants. Une telle manne financière restituée aux hôpitaux permettra également de résorber leur déficit. Pour ne pas fragiliser le budget de la Sécurité Sociale, déjà asphyxié par les baisses de recettes entraînées par des années d’austérité forcenée, la suppression de cette taxe devra être compensée à l’euro près par l’État. Par cet amendement, nous appelons donc le Gouvernement à envisager une nouvelle recette à la place de la taxe sur les salaires."
2024-10-30,RUANR5L17S2025IDS28632,Projet de loi de financement de la sécurité sociale pour 2025,1674,Vincent Thiébaut,HOR,"I. – Lorsqu’un employeur met à la disposition du travailleur salarié ou assimilé un véhicule hybride rechargeable constituant un avantage en nature, les dépenses réellement engagées ou calculées sur la base d’un forfait ne tiennent pas compte des frais d’électricité engagés par l’employeur pour la recharge du véhicule. II. – Les dépenses des véhicules hybrides ou hybrides rechargeables mis à la disposition du travailleur salarié ou assimilé constituant un avantage en nature sont évalués après application d’un abattement de 50 % dans la limite de 1 800 euros par an. III. – La perte de recettes pour les organismes de sécurité sociale est compensée à due concurrence par la majoration de l’accise sur les tabacs prévue au chapitre IV du titre I er  du livre III du code des impositions sur les biens et services.","Le dispositif d’avantage en nature sur les véhicules particuliers d’entreprises constitue un outil indispensable à la décarbonation des mobilités et des flottes de véhicules. Un arrêté du 26 décembre 2022 modifiant l'arrêté du 10 décembre 2002 relatif à l'évaluation des avantages en nature en vue du calcul des cotisations de sécurité sociale est venu consacrer un abattement pour les véhicules électriques mis à disposition. Néanmoins, pour certains salariés, le recours à un véhicule électrique peut s’avérer problématique, notamment en raison de trajets professionnels trop longs ou de difficultés à charger le véhicule. Cet amendement vise donc à exonérer les frais d’électricité engagés par l’employeur pour la recharge du véhicule. En outre, il octroie un abattement de 50 % dans la limite de 1 800 euros par an pour les frais d’électricité engagés par l’employeur. Par cet amendement, nous souhaitons encourager les entreprises à maintenir leurs investissements dans le verdissement des flottes de véhicules et ainsi contribuer à la décarbonation des mobilités."
2024-11-04,RUANR5L17S2025IDS28703,Projet de loi de financement de la sécurité sociale pour 2025,2052,Yannick Neuder,DR,"À l’alinéa 25, substituer au mot : « assujetti » les mots : « entreprise assujettie »",amendement rédactionnel
2024-10-28,RUANR5L17S2025IDS28621,Projet de loi de financement de la sécurité sociale pour 2025,584,Sébastien Peytavie,ECOS,"I. – À la deuxième ligne de la seconde colonne du tableau de l’alinéa 2, substituer au montant :  « 109,5 »  le montant :  « 109,492 ». II. – En conséquence, à l’avant-dernière ligne de la même colonne du même tableau du même alinéa, substituer au montant :  « 3,2 »  le montant :  « 3,208 ». ","Cet amendement vise à compenser les financements non perçus par les établissements médico-sociaux et sociaux privés à but non lucratif en charge de la lutte contre les addictions (CSAPA, CAARUD, etc.) au titre des revalorisations salariales annoncées en 2024 et non versées à date.  Par cet amendement, les députés du groupe Écologiste et Social souhaitent alerter les pouvoirs publics et faire remonter les nombreuses inquiétudes des organismes gestionnaires d’établissements médico-sociaux et sociaux (ESSMS) privés à but non lucratif, concernant l’attribution du « Ségur pour tous ».  En effet, les partenaires sociaux de la branche ont pu obtenir l’agrément et la publication d’un arrêté, le 26 juin 2024, puis sur l’ensemble de la branche sanitaire sociale et médico-sociale à but non lucratif le 6 août dernier. Par cette publication, le Gouvernement permet l’octroi de la « prime Ségur », rétroactive au 1er janvier 2024, à tous les professionnels de la branche qui n’en bénéficiaient pas encore, répondant ainsi à une injustice subie par le secteur depuis la fin de la crise du Covid-19 et permettant de favoriser l’attractivité de ces métiers. Cette reconnaissance des professionnels qui étaient jusqu’ici des « oubliés du Ségur » était la bienvenue. Pour qu’il puisse s’appliquer pleinement, cet accord, qui s’impose aux employeurs gestionnaires d’ESSMS (qui doivent verser cette prime à leurs salariés), suppose l’attribution de crédits spécifiques pour 2024 dispensés notamment par l’État et les collectivités territoriales compétentes. Or, bien que les instructions budgétaires 2023‑2024 dans le secteur PDS prévoyaient le cas de figure d’un accord agréé pour les oubliés du Ségur, les crédits n’ont pas été versés auprès des organismes gestionnaires.   Depuis la publication de l’accord, plusieurs financeurs ont manifesté leur impossibilité de financer cet accord et compenser les associations, faute de moyens octroyés par l’État.  Cette situation extrêmement inquiétante met en péril économique de nombreuses structures associatives du secteur médico-social et social sur l’ensemble du territoire et, en conséquence, l’accompagnement des personnes vulnérables en France.  Cet amendement vise donc à financer effectivement, dans les délais les plus brefs, le Ségur pour tous des organismes gestionnaires non lucratifs. Il permettra ainsi de faire respecter les engagements pris par les pouvoirs publics et compenser à la juste hauteur les associations n’ayant pas perçu les compensations nécessaires à cette revalorisation salariale. A ce titre, nous constatons qu’aucune disposition n’est prévue dans le PLFSS pour 2025.  Selon l’accord agréé, la partie du financement encore due relevant des personnels éligibles à la prime Ségur au sein des ESSMS en charge de la lutte contre les addictions, relevant donc de l’ONDAM et incombant à l’État s’élèvent à environ 8 743 320 millions d’euros.  Cet amendement vise donc à rectifier le montant de l’ONDAM 2024 « Autres prises en charge » en relevant l’objectif d’environ 8 millions d’euros pour ces établissements, afin de pouvoir compenser effectivement les associations ayant financées ces primes pour leurs salariés.  La diminution des moyens dévolus au sous-objectif « Dépenses de soins de ville » est purement formelle afin de répondre aux contraintes de l’article 40 de la Constitution et appellent le Gouvernement à compenser en conséquence cette dépense. "
2024-11-04,RUANR5L17S2025IDS28703,Projet de loi de financement de la sécurité sociale pour 2025,1707,Stéphane Viry,LIOT,"I. – À la fin de la première phrase du quatrième alinéa de l’article L. 314‑24 du code des impositions sur les biens et services, les mots : « ni, pour le minimum de perception, excéder 3 % » sont remplacés par les mots : « ni excéder 1,8 % ». II. – La perte de recettes résultant pour les organismes de sécurité sociale du I est compensée à due concurrence par la majoration de l’accise sur les alcools prévue au chapitre IV du titre I er  du livre III du code des impositions sur les biens et services.","Cet amendement a pour objectif de rétablir la règle de révision annuelle des droits d’accises sur les produits du tabac, limitée à 1,8 %, règle en vigueur jusqu'au 1er janvier 2023. En effet, la LFSS 2023 a supprimé ce plafonnement, permettant désormais une révision des accises indexée sur l'inflation. Cette modification a conduit, en seulement deux ans, à une hausse de 2 € pour la marque la plus vendue, bien au-delà du taux d'inflation. Cependant, cette flambée des prix n’a pas profité aux buralistes, qui ont vu leurs ventes en valeur chuter de près de 3 % par rapport à l’année précédente, un recul inédit après une baisse déjà enregistrée en 2023. Parallèlement, la réglementation européenne a obligé la France à revoir son droit interne, multipliant par quatre la quantité de tabac qu’un particulier peut légalement ramener d’un autre État membre. Cette situation résulte d'une politique de santé publique dont les résultats sont limités (la prévalence du tabagisme quotidien reste à 25 % depuis 2018) et d’une fiscalité dont les recettes, en baisse depuis deux ans, ne correspondent pas aux attentes. Le principal bénéficiaire de cette incohérence est le marché parallèle. En effet, la politique de prix excessive menée par la France a favorisé le trafic de cigarettes, devenu une activité très lucrative pour le crime organisé et le commerce illégal, sans pour autant réduire le taux de tabagisme. Cet amendement propose donc de rétablir une fiscalité plus équilibrée sur les produits du tabac, afin de mieux répondre aux objectifs de santé publique dans la lutte contre le tabagisme tout en rendant la fiscalité plus efficace et cohérente."
2024-11-04,RUANR5L17S2025IDS28650,Projet de loi de financement de la sécurité sociale pour 2025,1090,Damien Maudet,LFI-NFP,Supprimer l'alinéa 1.,"Par cet amendement d'appel, les députés du groupe LFI-NFP proposent la reprise par l'Etat de la dette illégitime imputée à la Sécurité sociale par le biais de la CADES. En 2020, dans le contexte de la crise sanitaire causée par la pandémie de Covid-19, l'Etat a fait le choix de soutenir l'activité économique et de préserver l'emploi par la dépense publique. Ces mesures étaient justifiées, bien que toute la lumière n'a pas encore été faite sur la l'étendue de la fraude au chômage partiel des employeurs, ce que nous ne pouvons que regretter. Immédiatement après avoir contracté des créances, l'Etat a fait le choix de se défausser d'une partie de cette dette en l'imputant à la CADES, c'est-à-dire à la Sécurité sociale. Par la même occasion, il a été décidé de prolonger la durée de vie de la CADES jusqu'en 2033. C'est une décision incompréhensible. Les cotisations des assurés sociaux n'ont pas vocation à financer une politique décidée par l'Etat seul et qui poursuivait des fins premièrement et essentiellement économiques. La CADES supporte encore le poids de 137,9 milliards d'euros de dette. Il faut y soustraire les 136 milliards d'euros de transfert illégitime de la dette Covid et les plus de 75 milliards d'euros de charge nette de sa dette (correspondant aux intérêts et commissions versés) sur la période 1996-2022 pour comprendre que la ""dette sociale"" est une construction artificielle. Additionnés, ces montants dépassent le montant de la dette restant à amortir. Elle remplit une fonction idéologique : faire croire à l'impossible financement de la Sécurité sociale pour attaquer les droits sociaux. Elle permet par la même occasion de rémunérer des acteurs financiers et d'organiser un transfert de plusieurs milliards d'euros chaque année depuis les classes populaires et moyennes vers les privilégiés disposant de titres financiers. La pérennisation de la CADES prive la Sécurité sociale de précieuses ressources, elle qui lui verse, cette année encore, plus de 16 milliards d'euros. Ce sont autant de moyens qui ne sont pas dirigés vers la couverture des différents risques sociaux, ce qui est son unique mission. Par ailleurs, l'Etat est en capacité de se financer à moindre coût que la CADES, puisqu'il peut à la fois bénéficier de taux d'intérêt inférieures et a la capacité de faire rouler sa dette. Pour toutes ces raisons, le groupe LFI-NFP propose la reprise par l'Etat de la dette illégitime dont il a lesté la Sécurité sociale."
2024-11-04,RUANR5L17S2025IDS28651,Projet de loi de financement de la sécurité sociale pour 2025,1566,Hadrien Clouet,LFI-NFP,"À la seconde phrase de l’alinéa 11, après le mot : « tarifs », insérer les mots : « s’appliquant aux acteurs du secteur privé lucratif ».","Par cet amendement, le groupe LFI-NFP souhaite que la mesure de régulation des tarifs en médecine de ville ne s'applique qu'aux seuls acteurs du secteur privé lucratif. La financiarisation de la médecine conduit à une hausse des dépenses en médecine de ville en raison de la rapacité des investisseurs impliqués qui attendent toujours davantage de retour sur leur investissement. Nous souhaitons par conséquent que ce soit les appétits de ces acteurs, notamment les fonds d'investissement, qui soient limités par la mise en place d'une baisse temporaire des tarifs par arrêté ministériel. Cette dernière ne doit en aucun cas pénaliser les professionnels de santé vertueux du secteur public et du privé non lucratif."
